Timestamp,instructions,L1-dcache-load-misses
     8.816719735,25853764,299553
     8.826997715,20347260,225882
     8.837345970,27566571,260508
     8.847629587,21697577,204377
     8.858195133,24906536,349897
     8.868465401,24532380,258872
     8.878730239,18794461,225743
     8.888988434,27472335,301650
     8.899262414,24957923,285017
     8.909537189,22971087,417005
     8.919836265,24658225,295629
     8.930162490,23232575,222216
     8.940450526,24588271,267101
     8.950727703,34631140,341123
     8.960995187,20553846,223149
     8.971293769,20470588,247814
     8.981561580,18842757,283253
     8.994265601,28571434,230063
     9.006169549,26216387,367387
     9.016449503,25817105,339185
     9.026701444,23398406,194265
     9.036978762,21406415,241899
     9.047325254,22723683,273339
     9.057597133,27110821,330588
     9.071894178,31619108,408874
     9.085995386,40123842,433167
     9.096280203,30540314,333778
     9.106544649,31944629,396117
     9.122179039,29965275,333864
     9.137980614,39094009,438400
     9.152066761,31261758,359310
     9.162407925,18406798,309405
     9.174858608,35162467,326315
     9.185110677,21689297,229212
     9.202045760,37224959,419815
     9.212318221,21111024,213419
     9.222608567,23106598,230882
     9.232884569,28392623,327796
     9.243166719,22479461,267798
     9.258177624,26393602,364194
     9.268518990,22138559,171238
     9.279992191,18732061,267391
     9.290271585,24925176,249214
     9.300552754,32874051,376904
     9.310832969,29475153,390742
     9.329298528,44035960,501779
     9.340734917,26897251,342651
     9.352976750,16395162,194894
     9.365525970,24232078,266819
     9.375994841,13121537,167677
     9.390169368,34202615,374926
     9.400563286,22295562,288228
     9.413910649,30948158,422616
     9.426198343,23322041,248255
     9.438146094,30047148,322763
     9.449649475,43364843,427739
     9.460323677,24540947,259806
     9.473349458,39754904,497243
     9.484173323,34914331,462940
     9.498172107,50407958,705546
     9.516693893,58409806,776478
     9.530156172,48358788,776034
     9.540638222,37053988,562423
     9.558174556,55342341,799971
     9.571664572,39730657,531040
     9.590175843,58503115,728642
     9.602038223,40438477,458536
     9.612319646,24334807,257804
     9.622559152,17781979,194407
     9.632836089,25259037,244640
     9.643331308,16388972,166540
     9.653575566,24649951,260905
     9.663946924,23797616,260328
     9.674206278,21137140,202561
     9.684496307,22439174,259676
     9.694893478,26202569,315072
     9.705228959,14489865,176907
     9.715620450,16832940,248022
     9.726196523,22448019,408667
     9.736484971,19000824,359657
     9.746750056,29560594,440118
     9.756993103,19953911,180186
     9.767277876,30708629,295784
     9.777615994,27180759,318799
     9.787897368,35908730,402913
     9.798262832,18376932,110920
     9.808578488,27480433,255991
     9.818865290,26311280,199463
     9.829586515,25364397,271221
     9.839856954,25537905,255556
     9.851728659,39162608,433690
     9.862167603,30615167,337248
     9.872686249,37154617,401891
     9.883323825,38612155,415390
     9.894316356,34775149,382896
     9.904747421,32960538,499240
     9.915114829,34567916,501869
     9.925935965,26096809,261131
     9.940092309,30970431,198811
     9.950362243,31566708,273773
     9.960655036,32334739,277345
     9.970933032,30741873,260527
     9.981206105,29244823,220974
     9.991599338,26047567,192691
    10.002239707,34256526,442143
    10.012528396,28347395,182907
    10.022942101,30508976,226202
    10.033294261,33901276,323162
    10.043548149,31135761,221064
    10.053810126,29513376,205086
    10.064102338,33920906,233038
    10.074372475,40015502,359051
